time,Bx,By,Bz,BT
59.498,-13.92,-6.48,-3.00,15.64
59.525,-13.92,-6.48,-3.00,15.64
59.545,-13.92,-6.48,-3.00,15.64
59.566,-13.92,-6.48,-3.00,15.64
59.577,-13.92,-6.48,-3.00,15.64
59.598,-13.98,-6.48,-3.00,15.70
59.625,-13.98,-6.48,-3.00,15.70
59.639,-14.04,-6.48,-3.00,15.75
59.666,-14.10,-6.48,-2.94,15.79
59.678,-14.10,-6.42,-2.94,15.77
59.700,-14.16,-6.42,-2.88,15.81
59.720,-14.22,-6.36,-2.88,15.84
59.742,-14.22,-6.30,-2.82,15.81
59.766,-14.22,-6.24,-2.82,15.78
59.787,-14.22,-6.24,-2.76,15.77
59.804,-14.22,-6.18,-2.70,15.74
59.825,-14.22,-6.12,-2.64,15.70
59.849,-14.22,-6.12,-2.58,15.69
59.868,-14.22,-6.12,-2.52,15.68
59.889,-14.22,-6.12,-2.46,15.68
59.910,-14.22,-6.12,-2.40,15.67
59.930,-14.22,-6.12,-2.34,15.66
59.954,-14.22,-6.12,-2.28,15.65
59.971,-14.22,-6.12,-2.28,15.65
59.993,-14.22,-6.12,-2.22,15.64
60.014,-14.22,-6.12,-2.22,15.64
60.043,-14.22,-6.12,-2.22,15.64
60.054,-14.22,-6.12,-2.28,15.65
60.074,-14.22,-6.12,-2.34,15.66
60.094,-14.22,-6.12,-2.40,15.67
60.115,-14.22,-6.12,-2.40,15.67
60.136,-14.28,-6.12,-2.40,15.72
60.166,-14.28,-6.12,-2.46,15.73
60.175,-14.28,-6.12,-2.46,15.73
60.196,-14.34,-6.12,-2.52,15.79
60.218,-14.34,-6.12,-2.52,15.79
60.243,-14.40,-6.12,-2.46,15.84
60.259,-14.40,-6.12,-2.46,15.84
60.284,-14.40,-6.12,-2.46,15.84
60.305,-14.34,-6.18,-2.46,15.81
60.325,-14.34,-6.24,-2.52,15.84
60.343,-14.28,-6.24,-2.52,15.79
60.363,-14.28,-6.30,-2.52,15.81
60.384,-14.22,-6.36,-2.52,15.78
60.404,-14.10,-6.48,-2.58,15.73
60.424,-13.98,-6.54,-2.64,15.66
60.444,-13.86,-6.66,-2.64,15.60
60.463,-13.80,-6.72,-2.64,15.57
60.483,-13.74,-6.72,-2.64,15.52
60.503,-13.68,-6.78,-2.64,15.49
60.524,-13.62,-6.78,-2.64,15.44
60.544,-13.62,-6.72,-2.64,15.42
60.565,-13.62,-6.78,-2.64,15.44
60.586,-13.68,-6.78,-2.58,15.48
60.608,-13.74,-6.78,-2.52,15.53
60.626,-13.74,-6.78,-2.22,15.48
60.652,-13.80,-6.78,-2.10,15.52
60.674,-13.86,-6.84,-1.86,15.57
60.693,-13.86,-6.84,-1.68,15.55
60.711,-13.92,-6.90,-1.50,15.61
60.732,-13.92,-6.90,-1.32,15.59
60.755,-13.92,-6.84,-1.14,15.55
60.773,-13.92,-6.78,-1.08,15.52
60.794,-13.92,-6.72,-1.20,15.50
60.814,-13.92,-6.66,-1.20,15.48
60.836,-13.92,-6.60,-1.32,15.46
60.856,-13.92,-6.48,-1.50,15.43
60.883,-13.92,-6.42,-1.62,15.41
60.896,-13.92,-6.36,-1.74,15.40
60.916,-13.92,-6.30,-1.86,15.39
60.940,-13.92,-6.30,-1.98,15.41
60.956,-13.86,-6.24,-2.10,15.34
60.983,-13.86,-6.24,-2.22,15.36
60.997,-13.80,-6.30,-2.34,15.35
61.018,-13.80,-6.42,-2.40,15.41
61.039,-13.80,-6.48,-2.52,15.45
61.061,-13.74,-6.54,-2.58,15.43
61.079,-13.74,-6.60,-2.70,15.48
61.099,-13.74,-6.72,-2.76,15.54
61.125,-13.74,-6.78,-2.82,15.58
61.144,-13.74,-6.84,-2.82,15.61
61.166,-13.74,-6.84,-2.82,15.61
61.187,-13.74,-6.84,-2.76,15.59
61.209,-13.74,-6.84,-2.70,15.58
61.230,-13.74,-6.84,-2.70,15.58
61.260,-13.74,-6.84,-2.70,15.58
61.275,-13.74,-6.84,-2.64,15.57
61.293,-13.74,-6.84,-2.64,15.57
61.312,-13.74,-6.84,-2.64,15.57
61.333,-13.74,-6.84,-2.64,15.57
61.355,-13.74,-6.84,-2.64,15.57
61.382,-13.74,-6.84,-2.64,15.57
61.395,-13.80,-6.90,-2.64,15.65
61.416,-13.86,-6.90,-2.64,15.71
61.442,-13.92,-6.90,-2.64,15.76
61.456,-13.98,-6.90,-2.64,15.81
61.483,-13.98,-6.90,-2.64,15.81
61.505,-14.04,-6.90,-2.64,15.87
61.524,-14.10,-6.90,-2.64,15.92
61.539,-14.16,-6.90,-2.64,15.97
61.565,-14.16,-6.84,-2.64,15.95
61.580,-14.16,-6.84,-2.64,15.95
61.601,-14.22,-6.84,-2.64,16.00
61.624,-14.22,-6.78,-2.64,15.97
61.641,-14.22,-6.78,-2.64,15.97
61.674,-14.22,-6.72,-2.64,15.95
61.687,-14.22,-6.66,-2.70,15.93
61.704,-14.22,-6.66,-2.70,15.93
61.726,-14.22,-6.66,-2.76,15.94
61.744,-14.22,-6.72,-2.88,15.99
61.765,-14.28,-6.72,-2.94,16.05
61.785,-14.28,-6.72,-3.00,16.06
61.804,-14.28,-6.72,-3.12,16.09
61.825,-14.34,-6.78,-3.18,16.18
61.843,-14.34,-6.78,-3.18,16.18
61.866,-14.40,-6.72,-3.24,16.22
61.890,-14.34,-6.72,-3.24,16.16
61.906,-14.34,-6.66,-3.18,16.13
61.926,-14.34,-6.66,-3.06,16.10
61.947,-14.34,-6.72,-2.88,16.10
61.967,-14.34,-6.72,-2.76,16.08
61.987,-14.34,-6.78,-2.58,16.07
62.007,-14.28,-6.78,-2.46,16.00
62.028,-14.28,-6.78,-2.28,15.97
62.049,-14.22,-6.84,-2.16,15.93
62.073,-14.22,-6.84,-2.10,15.92
62.090,-14.16,-6.84,-2.04,15.86
62.109,-14.10,-6.84,-2.04,15.80
62.130,-14.04,-6.84,-2.04,15.75
62.163,-13.98,-6.84,-2.04,15.70
62.175,-13.98,-6.84,-2.04,15.70
62.190,-13.92,-6.78,-2.10,15.63
62.210,-13.86,-6.84,-2.22,15.61
62.231,-13.80,-6.84,-2.34,15.58
62.255,-13.80,-6.84,-2.46,15.60
62.272,-13.80,-6.84,-2.58,15.62
62.295,-13.74,-6.84,-2.70,15.58
62.312,-13.74,-6.84,-2.82,15.61
62.333,-13.74,-6.84,-2.94,15.63
62.353,-13.74,-6.90,-3.00,15.67
62.383,-13.74,-6.84,-3.00,15.64
62.396,-13.74,-6.90,-3.00,15.67
62.417,-13.74,-6.90,-3.00,15.67
62.441,-13.74,-6.96,-3.00,15.69
62.456,-13.74,-6.96,-2.94,15.68
62.480,-13.74,-6.96,-2.88,15.67
62.497,-13.74,-7.02,-2.82,15.69
62.518,-13.74,-7.02,-2.82,15.69
62.545,-13.74,-7.02,-2.76,15.67
62.557,-13.74,-6.96,-2.70,15.64
62.583,-13.74,-6.96,-2.64,15.63
62.596,-13.74,-6.90,-2.64,15.60
62.616,-13.74,-6.84,-2.64,15.57
62.639,-13.74,-6.78,-2.64,15.55
62.657,-13.74,-6.78,-2.64,15.55
62.683,-13.74,-6.72,-2.64,15.52
62.696,-13.80,-6.66,-2.64,15.55
62.718,-13.80,-6.66,-2.64,15.55
62.738,-13.80,-6.66,-2.64,15.55
62.761,-13.86,-6.66,-2.64,15.60
62.785,-13.92,-6.66,-2.64,15.66
62.803,-13.98,-6.66,-2.64,15.71
62.827,-13.98,-6.66,-2.64,15.71
62.846,-13.98,-6.66,-2.64,15.71
62.865,-14.04,-6.66,-2.64,15.76
62.896,-14.04,-6.66,-2.64,15.76
62.905,-14.10,-6.66,-2.64,15.82
62.925,-14.10,-6.66,-2.64,15.82
62.945,-14.04,-6.66,-2.64,15.76
62.974,-14.04,-6.66,-2.64,15.76
62.986,-13.98,-6.66,-2.70,15.72
63.006,-13.98,-6.66,-2.70,15.72
63.027,-13.98,-6.66,-2.70,15.72
63.048,-13.92,-6.66,-2.76,15.68
63.082,-13.92,-6.66,-2.76,15.68
63.087,-13.92,-6.60,-2.82,15.66
63.108,-13.92,-6.60,-2.82,15.66
63.129,-13.92,-6.48,-2.82,15.61
63.150,-13.92,-6.42,-2.82,15.59
63.184,-13.92,-6.36,-2.82,15.56
63.190,-13.92,-6.30,-2.82,15.54
63.210,-13.92,-6.24,-2.82,15.51
63.231,-13.92,-6.18,-2.82,15.49
63.251,-13.92,-6.18,-2.82,15.49
63.282,-13.92,-6.12,-2.82,15.47
63.292,-13.98,-6.12,-2.82,15.52
63.312,-13.98,-6.12,-2.82,15.52
63.333,-13.98,-6.18,-2.82,15.54
63.357,-14.04,-6.24,-2.82,15.62
63.376,-14.04,-6.24,-2.82,15.62
63.400,-14.10,-6.30,-2.82,15.70
63.419,-14.10,-6.36,-2.82,15.72
63.436,-14.10,-6.42,-2.82,15.75
63.459,-14.10,-6.42,-2.82,15.75
63.483,-14.10,-6.48,-2.82,15.77
63.505,-14.10,-6.48,-2.82,15.77
63.525,-14.10,-6.48,-2.82,15.77
63.542,-14.10,-6.48,-2.82,15.77
63.559,-14.10,-6.48,-2.82,15.77
63.583,-14.10,-6.54,-2.82,15.80
63.604,-14.10,-6.54,-2.82,15.80
63.625,-14.10,-6.60,-2.82,15.82
63.645,-14.10,-6.60,-2.82,15.82
63.683,-14.04,-6.60,-2.82,15.77
63.685,-14.04,-6.66,-2.82,15.79
63.708,-13.98,-6.66,-2.82,15.74
63.727,-13.98,-6.66,-2.82,15.74
63.744,-13.98,-6.66,-2.82,15.74
63.765,-13.92,-6.72,-2.82,15.71
63.785,-13.92,-6.72,-2.82,15.71
63.808,-13.92,-6.78,-2.82,15.74
63.826,-13.92,-6.78,-2.82,15.74
63.847,-13.92,-6.78,-2.82,15.74
63.884,-13.92,-6.78,-2.82,15.74
63.886,-13.92,-6.72,-2.82,15.71
63.905,-13.92,-6.72,-2.82,15.71
63.926,-13.92,-6.66,-2.82,15.69
63.944,-13.86,-6.60,-2.82,15.61
63.964,-13.80,-6.60,-2.82,15.55
63.984,-13.80,-6.54,-2.82,15.53
64.008,-13.80,-6.48,-2.82,15.50
64.026,-13.80,-6.48,-2.82,15.50
64.046,-13.80,-6.48,-2.82,15.50
64.083,-13.86,-6.48,-2.82,15.56
64.085,-13.86,-6.48,-2.82,15.56
64.108,-13.92,-6.48,-2.76,15.60
64.126,-13.98,-6.48,-2.76,15.65
64.146,-14.04,-6.48,-2.70,15.70
64.182,-14.10,-6.48,-2.70,15.75
64.187,-14.10,-6.48,-2.70,15.75
64.207,-14.10,-6.48,-2.64,15.74
64.228,-14.10,-6.48,-2.64,15.74
64.249,-14.10,-6.48,-2.64,15.74
64.271,-14.10,-6.48,-2.64,15.74
64.300,-14.10,-6.48,-2.64,15.74
64.309,-14.10,-6.48,-2.64,15.74
64.330,-14.10,-6.48,-2.64,15.74
64.351,-14.10,-6.48,-2.64,15.74
64.376,-14.10,-6.48,-2.64,15.74
64.407,-14.10,-6.48,-2.64,15.74
64.424,-14.10,-6.48,-2.64,15.74
64.442,-14.10,-6.48,-2.64,15.74
64.459,-14.10,-6.42,-2.64,15.72
64.479,-14.10,-6.36,-2.64,15.69
64.499,-14.16,-6.30,-2.64,15.72
64.518,-14.22,-6.24,-2.64,15.75
64.540,-14.22,-6.18,-2.64,15.73
64.560,-14.28,-6.12,-2.64,15.76
64.582,-14.34,-6.06,-2.64,15.79
64.602,-14.34,-6.06,-2.64,15.79
64.625,-14.34,-6.00,-2.58,15.76
64.645,-14.34,-6.06,-2.58,15.78
64.665,-14.34,-6.18,-2.58,15.83
64.685,-14.34,-6.36,-2.58,15.90
64.705,-14.34,-6.48,-2.52,15.94
64.726,-14.34,-6.66,-2.52,16.01
64.746,-14.34,-6.84,-2.52,16.09
64.774,-14.34,-7.02,-2.52,16.16
64.787,-14.34,-7.14,-2.52,16.22
64.807,-14.34,-7.32,-2.52,16.30
64.824,-14.40,-7.32,-2.58,16.36
64.845,-14.40,-7.32,-2.58,16.36
64.865,-14.34,-7.32,-2.58,16.31
64.885,-14.34,-7.32,-2.58,16.31
64.906,-14.28,-7.32,-2.64,16.26
64.926,-14.22,-7.32,-2.64,16.21
64.946,-14.22,-7.32,-2.64,16.21
64.977,-14.16,-7.32,-2.64,16.16
64.990,-14.10,-7.32,-2.64,16.10
65.008,-14.04,-7.32,-2.64,16.05
65.028,-13.98,-7.32,-2.64,16.00
65.049,-13.98,-7.32,-2.64,16.00
65.071,-13.98,-7.32,-2.64,16.00
65.093,-13.92,-7.20,-2.64,15.89
65.120,-13.92,-7.14,-2.64,15.87
65.139,-13.92,-7.02,-2.64,15.81
65.159,-13.92,-6.96,-2.64,15.79
65.180,-13.92,-6.90,-2.64,15.76
65.200,-13.92,-6.78,-2.64,15.71
65.220,-13.92,-6.72,-2.58,15.67
65.241,-13.92,-6.66,-2.58,15.65
65.261,-13.98,-6.72,-2.58,15.72
65.282,-14.16,-6.66,-2.52,15.85
65.305,-14.28,-6.66,-2.52,15.96
65.325,-14.34,-6.66,-2.46,16.00
65.342,-14.40,-6.66,-2.40,16.05
65.363,-14.46,-6.66,-2.34,16.09
65.393,-14.52,-6.66,-2.28,16.14
65.405,-14.52,-6.66,-2.22,16.13
65.424,-14.58,-6.66,-2.16,16.17
65.444,-14.40,-6.66,-2.16,16.01
65.465,-14.40,-6.66,-2.16,16.01
65.491,-14.40,-6.66,-2.16,16.01
65.515,-14.40,-6.66,-2.16,16.01
65.525,-14.40,-6.66,-2.16,16.01
65.546,-14.40,-6.66,-2.22,16.02
65.566,-14.40,-6.66,-2.22,16.02
65.594,-14.40,-6.66,-2.22,16.02
65.613,-14.40,-6.66,-2.28,16.03
65.635,-14.40,-6.66,-2.28,16.03
65.653,-14.40,-6.66,-2.34,16.04
65.676,-14.40,-6.66,-2.34,16.04
65.700,-14.40,-6.66,-2.34,16.04
65.719,-14.40,-6.66,-2.34,16.04
65.736,-14.34,-6.66,-2.34,15.98
65.757,-14.28,-6.66,-2.34,15.93
65.776,-14.22,-6.66,-2.34,15.88
65.798,-14.16,-6.66,-2.34,15.82
65.817,-13.98,-6.66,-2.34,15.66
65.838,-13.86,-6.66,-2.34,15.55
65.859,-13.74,-6.66,-2.34,15.45
65.878,-13.62,-6.66,-2.34,15.34
65.896,-13.56,-6.66,-2.34,15.29
65.917,-13.56,-6.66,-2.34,15.29
65.937,-13.50,-6.66,-2.34,15.23
65.958,-13.50,-6.66,-2.34,15.23
65.978,-13.62,-6.66,-2.34,15.34
66.003,-13.68,-6.66,-2.34,15.39
66.023,-13.74,-6.66,-2.34,15.45
66.041,-13.80,-6.66,-2.34,15.50
66.064,-13.80,-6.66,-2.34,15.50
66.080,-13.80,-6.66,-2.34,15.50
66.100,-13.80,-6.66,-2.34,15.50
66.123,-13.80,-6.66,-2.34,15.50
66.142,-13.80,-6.66,-2.34,15.50
66.162,-13.74,-6.66,-2.34,15.45
66.192,-13.68,-6.66,-2.34,15.39
66.205,-13.68,-6.66,-2.34,15.39
66.223,-13.62,-6.66,-2.34,15.34
66.245,-13.62,-6.66,-2.40,15.35
66.267,-13.62,-6.66,-2.40,15.35
66.287,-13.56,-6.66,-2.46,15.31
66.306,-13.56,-6.66,-2.46,15.31
66.403,-13.56,-6.66,-2.52,15.32
66.403,-13.56,-6.66,-2.64,15.34
66.404,-13.56,-6.66,-2.70,15.35
66.405,-13.56,-6.66,-2.82,15.37
66.405,-13.62,-6.66,-2.88,15.43
66.428,-13.68,-6.66,-2.94,15.50
66.445,-13.74,-6.66,-2.94,15.55
66.466,-13.74,-6.66,-3.06,15.57
66.486,-13.80,-6.72,-3.12,15.66
66.507,-13.86,-6.72,-3.12,15.72
66.536,-13.92,-6.78,-3.18,15.81
66.551,-13.92,-6.78,-3.24,15.82
66.573,-13.92,-6.78,-3.30,15.83
66.592,-13.92,-6.84,-3.36,15.87
66.615,-13.92,-6.84,-3.48,15.90
66.635,-13.92,-6.84,-3.54,15.91
66.652,-13.86,-6.84,-3.60,15.87
66.672,-13.86,-6.84,-3.78,15.91
66.696,-13.80,-6.84,-3.90,15.89
66.714,-13.80,-6.84,-4.02,15.92
66.733,-13.80,-6.84,-4.14,15.95
66.754,-13.74,-6.84,-4.26,15.93
66.777,-13.68,-6.90,-4.32,15.92
66.795,-13.62,-6.90,-4.50,15.92
66.815,-13.56,-6.96,-4.56,15.91
66.835,-13.50,-7.08,-4.62,15.93
66.856,-13.50,-7.14,-4.62,15.96
66.876,-13.56,-7.20,-4.68,16.05
66.897,-13.56,-7.32,-4.80,16.14
66.918,-13.68,-7.38,-4.86,16.29
66.939,-13.74,-7.44,-4.92,16.38
66.960,-13.86,-7.50,-4.92,16.51
66.982,-13.92,-7.50,-4.98,16.58
67.002,-14.04,-7.50,-5.04,16.70
67.023,-14.04,-7.50,-5.10,16.71
67.046,-14.04,-7.50,-5.16,16.73
67.066,-13.98,-7.50,-5.22,16.70
67.088,-13.98,-7.50,-5.22,16.70
67.109,-13.98,-7.50,-5.34,16.74
67.129,-13.92,-7.50,-5.40,16.71
67.150,-13.92,-7.50,-5.46,16.73
67.171,-13.92,-7.50,-5.52,16.75
67.192,-13.92,-7.50,-5.58,16.77
67.213,-13.92,-7.50,-5.64,16.79
67.235,-13.92,-7.50,-5.70,16.81
67.255,-13.92,-7.50,-5.76,16.83
67.275,-13.92,-7.44,-5.76,16.80
67.296,-13.92,-7.44,-5.76,16.80
67.316,-13.92,-7.38,-5.76,16.78
67.337,-13.92,-7.38,-5.76,16.78
67.357,-13.92,-7.32,-5.82,16.77
67.378,-13.92,-7.26,-5.82,16.74
67.398,-13.92,-7.26,-5.82,16.74
67.419,-13.98,-7.20,-5.82,16.77
67.439,-14.04,-7.20,-5.82,16.82
67.460,-14.16,-7.20,-5.82,16.92
67.481,-14.22,-7.20,-5.82,16.97
67.501,-14.28,-7.20,-5.76,17.00
67.523,-14.40,-7.20,-5.76,17.10
67.544,-14.46,-7.20,-5.76,17.15
67.564,-14.52,-7.20,-5.76,17.20
67.585,-14.52,-7.20,-5.76,17.20
67.605,-14.58,-7.20,-5.76,17.25
67.625,-14.58,-7.20,-5.76,17.25
67.645,-14.58,-7.20,-5.70,17.23
67.666,-14.58,-7.20,-5.70,17.23
67.687,-14.58,-7.20,-5.64,17.21
67.708,-14.58,-7.20,-5.64,17.21
67.729,-14.58,-7.20,-5.58,17.19
67.751,-14.58,-7.14,-5.58,17.17
67.771,-14.58,-7.14,-5.52,17.15
67.792,-14.58,-7.08,-5.46,17.10
67.814,-14.58,-7.02,-5.46,17.08
67.834,-14.58,-7.02,-5.40,17.06
67.855,-14.58,-7.02,-5.40,17.06
67.875,-14.58,-6.96,-5.40,17.03
67.895,-14.58,-6.96,-5.40,17.03
67.916,-14.58,-7.02,-5.40,17.06
67.937,-14.58,-7.08,-5.46,17.10
67.958,-14.58,-7.14,-5.46,17.13
67.978,-14.52,-7.14,-5.52,17.10
67.999,-14.52,-7.14,-5.58,17.12
68.019,-14.46,-7.20,-5.64,17.11
68.039,-14.46,-7.20,-5.70,17.13
68.060,-14.46,-7.20,-5.76,17.15
68.081,-14.40,-7.20,-5.82,17.12
68.101,-14.40,-7.20,-5.82,17.12
68.121,-14.40,-7.20,-5.88,17.14
68.141,-14.40,-7.14,-5.88,17.11
68.162,-14.40,-7.08,-5.88,17.09
68.183,-14.40,-7.02,-5.88,17.07
68.204,-14.40,-6.90,-5.88,17.02
68.223,-14.34,-6.84,-5.88,16.94
68.244,-14.34,-6.78,-5.88,16.92
68.265,-14.28,-6.66,-5.88,16.82
68.286,-14.28,-6.60,-5.88,16.79
68.308,-14.28,-6.60,-5.88,16.79
68.329,-14.22,-6.60,-5.88,16.74
68.351,-14.22,-6.66,-5.88,16.77
68.370,-14.22,-6.66,-5.94,16.79
68.387,-14.22,-6.66,-5.94,16.79
68.404,-14.16,-6.66,-5.94,16.74
68.422,-14.16,-6.66,-6.00,16.76
68.442,-14.16,-6.72,-6.00,16.78
68.463,-14.10,-6.72,-6.06,16.75
68.481,-14.10,-6.78,-6.06,16.78
68.500,-14.04,-6.84,-6.06,16.75
68.521,-13.98,-6.84,-6.06,16.70
68.539,-13.98,-6.90,-6.06,16.73
68.559,-13.92,-6.96,-6.06,16.70
68.597,-13.92,-7.02,-6.06,16.73
68.609,-13.92,-7.02,-6.06,16.73
68.630,-13.92,-7.02,-6.06,16.73
68.650,-13.92,-7.02,-6.06,16.73
68.670,-13.92,-7.02,-6.06,16.73
68.690,-13.92,-7.02,-6.06,16.73
68.708,-13.92,-7.02,-6.06,16.73
68.725,-13.92,-7.02,-6.00,16.70
68.742,-13.92,-7.02,-6.00,16.70
68.763,-13.92,-7.02,-5.94,16.68
68.784,-13.92,-7.02,-5.94,16.68
68.806,-13.92,-7.02,-5.94,16.68
68.829,-13.92,-7.02,-5.88,16.66
68.845,-13.92,-7.02,-5.88,16.66
68.865,-13.98,-7.02,-5.88,16.71
68.885,-14.04,-7.02,-5.88,16.76
68.905,-14.04,-7.02,-5.88,16.76
68.927,-14.04,-7.02,-5.82,16.74
68.945,-14.10,-7.02,-5.70,16.75
68.965,-14.10,-7.02,-5.52,16.69
68.985,-14.16,-7.02,-5.34,16.68
69.005,-14.16,-6.96,-5.16,16.60
69.025,-14.04,-6.96,-4.98,16.44
69.045,-14.04,-6.96,-4.80,16.39
69.065,-14.04,-6.90,-4.62,16.31
69.086,-14.04,-6.96,-4.44,16.29
69.106,-14.04,-6.96,-4.44,16.29
69.126,-14.04,-7.02,-4.44,16.31
69.146,-13.98,-7.02,-4.44,16.26
69.167,-13.98,-7.08,-4.44,16.29
69.187,-13.98,-7.14,-4.44,16.31
69.207,-13.98,-7.20,-4.44,16.34
69.227,-13.92,-7.20,-4.44,16.29
69.248,-13.92,-7.20,-4.44,16.29
69.268,-13.92,-7.20,-4.44,16.29
69.288,-13.92,-7.26,-4.44,16.32
69.308,-13.92,-7.26,-4.44,16.32
69.329,-13.92,-7.26,-4.44,16.32
69.349,-13.92,-7.26,-4.44,16.32
69.369,-13.92,-7.32,-4.44,16.34
69.390,-13.92,-7.32,-4.44,16.34
69.410,-13.92,-7.32,-4.50,16.36
69.430,-13.92,-7.32,-4.50,16.36
69.450,-13.92,-7.32,-4.50,16.36
69.470,-13.92,-7.26,-4.50,16.33
69.490,-13.86,-7.20,-4.56,16.27
69.515,-13.86,-7.14,-4.62,16.26
69.537,-13.80,-7.08,-4.62,16.18
69.558,-13.80,-7.02,-4.68,16.17
69.578,-13.80,-6.96,-4.80,16.18
69.598,-13.74,-6.90,-4.92,16.14
69.620,-13.74,-6.84,-5.04,16.15
69.639,-13.74,-6.84,-5.16,16.19
69.659,-13.74,-6.84,-5.28,16.23
69.680,-13.74,-6.90,-5.40,16.30
69.706,-13.74,-6.90,-5.46,16.32
69.720,-13.74,-6.96,-5.58,16.38
69.741,-13.74,-6.96,-5.58,16.38
69.761,-13.80,-6.96,-5.58,16.43
69.781,-13.80,-6.96,-5.58,16.43
69.800,-13.80,-6.96,-5.58,16.43
69.819,-13.86,-6.90,-5.58,16.46
69.838,-13.86,-6.84,-5.64,16.45
69.858,-13.92,-6.84,-5.64,16.50
69.875,-13.92,-6.78,-5.64,16.48
69.893,-13.98,-6.72,-5.70,16.53
69.914,-13.98,-6.66,-5.76,16.52
69.934,-14.10,-6.66,-5.82,16.64
69.954,-14.28,-6.66,-5.88,16.82
69.975,-14.40,-6.66,-5.88,16.92
69.995,-14.58,-6.66,-5.94,17.09
70.015,-14.70,-6.66,-5.94,17.20
70.036,-14.82,-6.66,-6.00,17.32
70.057,-14.94,-6.66,-6.06,17.44
70.078,-15.06,-6.66,-6.00,17.53
70.100,-15.00,-6.66,-6.00,17.47
70.121,-14.94,-6.66,-5.94,17.40
70.141,-14.88,-6.66,-5.94,17.35
70.161,-14.82,-6.66,-5.94,17.30
70.180,-14.70,-6.72,-5.88,17.20
70.201,-14.58,-6.72,-5.88,17.10
70.219,-14.40,-6.78,-5.88,16.97
70.239,-14.28,-6.78,-5.88,16.87
70.259,-14.16,-6.78,-5.88,16.76
70.280,-13.98,-6.84,-5.88,16.64
70.298,-13.74,-6.84,-5.88,16.44
70.318,-13.56,-6.90,-5.88,16.31
70.338,-13.44,-6.90,-5.82,16.19
70.358,-13.38,-6.96,-5.82,16.17
70.378,-13.32,-6.96,-5.82,16.12
70.396,-13.32,-6.96,-5.82,16.12
70.413,-13.26,-7.02,-5.76,16.07
70.434,-13.38,-7.02,-5.76,16.17
70.452,-13.50,-7.08,-5.76,16.30
70.469,-13.50,-7.14,-5.76,16.32
70.487,-13.56,-7.14,-5.76,16.37
70.509,-13.56,-7.14,-5.82,16.39
70.530,-13.56,-7.14,-5.82,16.39
70.550,-13.56,-7.14,-5.88,16.41
70.570,-13.56,-7.14,-5.94,16.44
70.603,-13.62,-7.14,-5.94,16.49
70.613,-13.68,-7.14,-6.00,16.56
70.632,-13.74,-7.08,-6.06,16.60
70.652,-13.74,-7.08,-6.00,16.58
70.673,-13.80,-7.02,-5.94,16.58
70.694,-13.86,-7.02,-5.88,16.61
70.716,-13.86,-7.02,-5.82,16.59
70.749,-13.92,-7.02,-5.76,16.62
70.769,-13.92,-7.02,-5.70,16.60
70.789,-13.92,-7.08,-5.64,16.60
70.809,-13.92,-7.14,-5.58,16.61
70.829,-13.92,-7.14,-5.52,16.59
70.849,-13.92,-7.20,-5.52,16.62
70.869,-13.92,-7.26,-5.46,16.62
70.890,-13.92,-7.32,-5.46,16.65
70.910,-13.92,-7.32,-5.46,16.65
70.930,-13.92,-7.32,-5.40,16.63
70.950,-13.92,-7.26,-5.40,16.60
70.972,-13.92,-7.26,-5.40,16.60
70.991,-13.92,-7.26,-5.40,16.60
71.012,-13.92,-7.20,-5.40,16.58
71.032,-13.92,-7.20,-5.40,16.58
71.052,-13.92,-7.20,-5.40,16.58
71.073,-13.92,-7.20,-5.40,16.58
71.094,-13.92,-7.20,-5.40,16.58
71.115,-13.92,-7.20,-5.40,16.58
71.137,-13.92,-7.20,-5.40,16.58
71.157,-13.92,-7.14,-5.40,16.55
71.177,-13.92,-7.14,-5.40,16.55
71.198,-13.92,-7.14,-5.40,16.55
71.218,-13.92,-7.08,-5.40,16.52
71.239,-13.92,-7.08,-5.40,16.52
71.259,-13.92,-7.02,-5.40,16.50
71.281,-13.92,-7.02,-5.40,16.50
71.302,-13.92,-7.02,-5.40,16.50
71.322,-13.92,-7.02,-5.40,16.50
71.348,-13.92,-7.02,-5.40,16.50
71.365,-13.92,-7.02,-5.40,16.50
71.386,-13.92,-7.02,-5.40,16.50
71.406,-13.92,-7.02,-5.40,16.50
71.427,-13.92,-7.02,-5.40,16.50
71.447,-13.92,-7.02,-5.40,16.50
71.469,-13.92,-7.02,-5.40,16.50
71.490,-13.92,-7.02,-5.40,16.50
71.509,-13.92,-7.02,-5.40,16.50
71.526,-13.98,-7.02,-5.40,16.55
71.544,-13.98,-7.02,-5.40,16.55
71.561,-13.98,-7.02,-5.46,16.57
71.581,-14.04,-7.02,-5.52,16.64
71.599,-14.04,-7.02,-5.58,16.66
71.617,-14.10,-7.02,-5.64,16.73
71.634,-14.10,-7.02,-5.76,16.77
71.653,-14.10,-6.96,-5.88,16.79
71.673,-14.10,-6.96,-5.94,16.81
71.693,-14.10,-6.96,-6.00,16.83
71.713,-14.04,-6.90,-6.06,16.78
71.733,-13.98,-6.90,-6.12,16.75
71.754,-13.92,-6.84,-6.18,16.70
71.776,-13.92,-6.84,-6.24,16.72
71.799,-13.80,-6.84,-6.24,16.62
71.816,-13.74,-6.84,-6.18,16.55
71.838,-13.74,-6.84,-6.24,16.57
71.858,-13.68,-6.84,-6.24,16.52
71.878,-13.62,-6.84,-6.24,16.47
71.899,-13.62,-6.84,-6.24,16.47
