time,Bx,By,Bz,BT
58.991,15.18,-1.50,-0.60,15.27
59.014,15.24,-1.50,-0.60,15.33
59.033,15.24,-1.50,-0.60,15.33
59.051,15.30,-1.44,-0.54,15.38
59.072,15.30,-1.38,-0.54,15.37
59.089,15.30,-1.32,-0.54,15.37
59.114,15.24,-1.32,-0.48,15.30
59.134,15.24,-1.26,-0.42,15.30
59.151,15.18,-1.20,-0.42,15.23
59.174,15.12,-1.14,-0.42,15.17
59.192,15.06,-1.14,-0.42,15.11
59.224,15.00,-1.14,-0.42,15.05
59.235,15.00,-1.14,-0.42,15.05
59.255,15.00,-1.14,-0.42,15.05
59.272,15.00,-1.14,-0.42,15.05
59.292,15.00,-1.20,-0.42,15.05
59.315,15.00,-1.20,-0.42,15.05
59.334,15.00,-1.26,-0.42,15.06
59.354,15.06,-1.26,-0.42,15.12
59.374,15.12,-1.26,-0.54,15.18
59.394,15.12,-1.32,-0.60,15.19
59.415,15.18,-1.32,-0.66,15.25
59.433,15.24,-1.32,-0.72,15.31
59.453,15.30,-1.32,-0.78,15.38
59.474,15.30,-1.32,-0.84,15.38
59.494,15.36,-1.32,-0.84,15.44
59.519,15.36,-1.32,-0.84,15.44
59.541,15.36,-1.32,-0.78,15.44
59.562,15.36,-1.32,-0.72,15.43
59.582,15.36,-1.32,-0.66,15.43
59.602,15.36,-1.38,-0.60,15.43
59.634,15.36,-1.38,-0.54,15.43
59.652,15.36,-1.44,-0.48,15.43
59.671,15.36,-1.44,-0.42,15.43
59.691,15.36,-1.44,-0.42,15.43
59.715,15.36,-1.50,-0.42,15.44
59.735,15.30,-1.50,-0.42,15.38
59.758,15.24,-1.50,-0.42,15.32
59.774,15.18,-1.50,-0.42,15.26
59.791,15.12,-1.50,-0.42,15.20
59.811,15.06,-1.50,-0.42,15.14
59.832,15.00,-1.50,-0.42,15.08
59.857,14.94,-1.50,-0.42,15.02
59.874,14.82,-1.50,-0.48,14.90
59.890,14.82,-1.50,-0.54,14.91
59.922,14.82,-1.50,-0.60,14.91
59.940,14.82,-1.50,-0.66,14.91
59.952,14.82,-1.50,-0.72,14.91
59.974,14.82,-1.50,-0.78,14.92
59.993,14.88,-1.50,-0.84,14.98
60.019,14.88,-1.50,-0.90,14.98
60.035,14.94,-1.50,-0.90,15.04
60.054,14.94,-1.50,-0.90,15.04
60.074,14.94,-1.50,-0.90,15.04
60.094,15.00,-1.50,-0.90,15.10
60.115,15.00,-1.50,-0.90,15.10
60.135,15.00,-1.50,-0.90,15.10
60.152,15.00,-1.56,-0.90,15.11
60.172,15.00,-1.56,-0.90,15.11
60.194,15.00,-1.62,-0.90,15.11
60.215,15.00,-1.62,-0.90,15.11
60.236,15.06,-1.62,-0.90,15.17
60.254,15.06,-1.68,-0.90,15.18
60.274,15.12,-1.68,-0.90,15.24
60.294,15.12,-1.68,-0.90,15.24
60.316,15.12,-1.68,-0.90,15.24
60.336,15.18,-1.68,-0.90,15.30
60.357,15.18,-1.68,-0.90,15.30
60.377,15.18,-1.68,-0.96,15.30
60.408,15.18,-1.68,-0.96,15.30
60.419,15.18,-1.68,-0.96,15.30
60.438,15.18,-1.68,-0.96,15.30
60.459,15.18,-1.68,-1.02,15.31
60.479,15.18,-1.68,-1.02,15.31
60.512,15.18,-1.68,-1.02,15.31
60.519,15.18,-1.68,-1.02,15.31
60.540,15.18,-1.68,-0.96,15.30
60.561,15.18,-1.68,-0.96,15.30
60.582,15.18,-1.68,-0.96,15.30
60.608,15.18,-1.68,-0.96,15.30
60.631,15.18,-1.68,-0.90,15.30
60.654,15.18,-1.68,-0.90,15.30
60.670,15.18,-1.68,-0.90,15.30
60.691,15.18,-1.68,-0.90,15.30
60.716,15.18,-1.68,-0.90,15.30
60.736,15.18,-1.68,-0.90,15.30
60.756,15.18,-1.68,-0.90,15.30
60.776,15.18,-1.68,-0.90,15.30
60.810,15.18,-1.68,-0.90,15.30
60.817,15.18,-1.62,-0.90,15.29
60.838,15.18,-1.56,-0.90,15.29
60.857,15.18,-1.44,-0.90,15.27
60.878,15.18,-1.32,-0.90,15.26
60.915,15.18,-1.20,-0.90,15.25
60.918,15.18,-1.08,-0.90,15.24
60.940,15.18,-0.96,-0.90,15.24
60.958,15.18,-0.84,-0.90,15.23
60.980,15.18,-0.78,-0.90,15.23
61.009,15.18,-0.78,-0.90,15.23
61.027,15.12,-0.78,-0.90,15.17
61.040,15.06,-0.78,-0.90,15.11
61.060,15.00,-0.78,-0.90,15.05
61.082,15.00,-0.78,-0.90,15.05
61.105,14.94,-0.90,-0.90,14.99
61.131,14.88,-1.02,-0.84,14.94
61.144,14.82,-1.14,-0.84,14.89
61.165,14.82,-1.26,-0.78,14.89
61.188,14.82,-1.32,-0.78,14.90
61.209,14.82,-1.44,-0.78,14.91
61.234,14.82,-1.56,-0.72,14.92
61.244,14.82,-1.74,-0.72,14.94
61.264,14.88,-1.80,-0.72,15.01
61.284,14.88,-1.80,-0.72,15.01
61.304,14.94,-1.86,-0.72,15.07
61.328,14.94,-1.86,-0.72,15.07
61.345,14.94,-1.86,-0.72,15.07
61.366,15.00,-1.86,-0.72,15.13
61.387,15.00,-1.86,-0.72,15.13
61.410,15.00,-1.80,-0.72,15.12
61.428,15.00,-1.80,-0.72,15.12
61.448,15.00,-1.80,-0.78,15.13
61.468,15.00,-1.74,-0.78,15.12
61.490,15.00,-1.74,-0.78,15.12
61.508,15.00,-1.68,-0.84,15.12
61.531,15.00,-1.68,-0.84,15.12
61.551,15.00,-1.68,-0.90,15.12
61.569,15.00,-1.68,-0.90,15.12
61.591,15.00,-1.68,-0.72,15.11
61.608,15.00,-1.74,-0.60,15.11
61.627,15.00,-1.74,-0.48,15.11
61.648,15.00,-1.80,-0.42,15.11
61.673,15.00,-1.80,-0.30,15.11
61.692,15.00,-1.80,-0.18,15.11
61.709,15.00,-1.86,-0.06,15.11
61.737,15.00,-1.92,0.00,15.12
61.751,15.00,-2.04,-0.06,15.14
61.772,15.00,-2.10,-0.06,15.15
61.792,15.00,-2.10,-0.06,15.15
61.812,15.00,-2.16,-0.06,15.15
61.832,15.00,-2.22,-0.06,15.16
61.852,15.00,-2.28,-0.06,15.17
61.878,15.00,-2.28,-0.06,15.17
61.893,15.00,-2.28,-0.06,15.17
61.931,15.00,-2.22,-0.06,15.16
61.935,15.00,-2.22,-0.06,15.16
61.954,15.00,-2.22,-0.06,15.16
61.975,15.00,-2.22,-0.06,15.16
61.995,15.00,-2.22,-0.06,15.16
62.032,15.00,-2.22,-0.06,15.16
62.036,15.00,-2.22,-0.06,15.16
62.057,15.00,-2.16,-0.06,15.15
62.077,15.00,-2.10,-0.06,15.15
62.097,15.00,-2.04,-0.06,15.14
62.121,15.00,-2.04,-0.06,15.14
62.148,15.00,-1.98,-0.06,15.13
62.158,15.00,-1.86,-0.12,15.12
62.178,15.00,-1.80,-0.18,15.11
62.198,15.00,-1.74,-0.24,15.10
62.218,15.00,-1.74,-0.24,15.10
62.249,15.00,-1.68,-0.30,15.10
62.259,15.00,-1.68,-0.36,15.10
62.280,15.00,-1.62,-0.36,15.09
62.301,15.00,-1.62,-0.42,15.09
62.326,15.00,-1.62,-0.42,15.09
62.351,15.00,-1.62,-0.42,15.09
62.361,15.00,-1.56,-0.42,15.09
62.382,15.00,-1.56,-0.42,15.09
62.402,15.00,-1.50,-0.48,15.08
62.436,15.00,-1.50,-0.48,15.08
62.443,15.00,-1.50,-0.48,15.08
62.464,15.00,-1.50,-0.48,15.08
62.484,15.00,-1.50,-0.54,15.08
62.508,15.00,-1.50,-0.54,15.08
62.525,15.00,-1.50,-0.54,15.08
62.550,15.00,-1.50,-0.54,15.08
62.571,15.00,-1.50,-0.54,15.08
62.588,15.00,-1.50,-0.54,15.08
62.609,15.00,-1.50,-0.54,15.08
62.628,15.00,-1.50,-0.48,15.08
62.650,15.00,-1.50,-0.48,15.08
62.673,15.00,-1.50,-0.48,15.08
62.691,15.00,-1.50,-0.48,15.08
62.711,15.00,-1.50,-0.42,15.08
62.731,15.00,-1.50,-0.42,15.08
62.756,15.00,-1.50,-0.42,15.08
62.773,15.00,-1.44,-0.42,15.07
62.792,15.00,-1.44,-0.42,15.07
62.811,15.00,-1.44,-0.42,15.07
62.833,15.00,-1.44,-0.42,15.07
62.853,15.00,-1.44,-0.42,15.07
62.874,15.00,-1.50,-0.42,15.08
62.894,15.00,-1.50,-0.42,15.08
62.928,15.00,-1.56,-0.42,15.09
62.935,15.00,-1.62,-0.42,15.09
62.951,15.00,-1.62,-0.42,15.09
62.972,15.00,-1.68,-0.42,15.10
62.992,15.00,-1.68,-0.42,15.10
63.012,15.06,-1.68,-0.42,15.16
63.032,15.06,-1.68,-0.42,15.16
63.052,15.12,-1.68,-0.42,15.22
63.073,15.12,-1.68,-0.42,15.22
63.093,15.12,-1.68,-0.42,15.22
63.114,15.12,-1.68,-0.42,15.22
63.133,15.12,-1.68,-0.42,15.22
63.156,15.12,-1.68,-0.48,15.22
63.172,15.06,-1.68,-0.54,15.16
63.192,15.06,-1.68,-0.54,15.16
63.214,15.06,-1.68,-0.60,15.17
63.241,15.06,-1.68,-0.72,15.17
63.272,15.12,-1.68,-0.90,15.24
63.274,15.12,-1.62,-1.02,15.24
63.295,15.12,-1.50,-1.20,15.24
63.315,15.18,-1.44,-1.32,15.31
63.344,15.18,-1.38,-1.44,15.31
63.356,15.18,-1.32,-1.56,15.32
63.377,15.18,-1.26,-1.62,15.32
63.397,15.18,-1.20,-1.68,15.32
63.421,15.18,-1.14,-1.68,15.32
63.445,15.18,-1.14,-1.62,15.31
63.460,15.18,-1.14,-1.56,15.30
63.478,15.18,-1.14,-1.56,15.30
63.500,15.18,-1.14,-1.56,15.30
63.522,15.18,-1.14,-1.50,15.30
63.543,15.18,-1.14,-1.44,15.29
63.565,15.18,-1.14,-1.38,15.29
63.585,15.18,-1.14,-1.38,15.29
63.604,15.18,-1.20,-1.32,15.28
63.624,15.18,-1.20,-1.26,15.28
63.650,15.18,-1.26,-1.20,15.28
63.671,15.18,-1.32,-1.20,15.28
63.691,15.18,-1.44,-1.20,15.30
63.711,15.18,-1.56,-1.20,15.31
63.742,15.18,-1.62,-1.20,15.31
63.758,15.18,-1.74,-1.20,15.33
63.774,15.18,-1.80,-1.14,15.33
63.793,15.18,-1.92,-1.14,15.34
63.814,15.18,-1.98,-1.08,15.35
63.841,15.18,-1.98,-0.96,15.34
63.870,15.18,-1.98,-0.90,15.34
63.884,15.18,-2.04,-0.84,15.34
63.908,15.18,-2.04,-0.72,15.33
63.920,15.18,-2.04,-0.60,15.33
63.948,15.18,-2.04,-0.54,15.33
63.961,15.18,-2.04,-0.42,15.32
63.982,15.18,-2.04,-0.36,15.32
64.005,15.12,-2.04,-0.36,15.26
64.023,15.12,-2.04,-0.30,15.26
64.051,15.12,-2.04,-0.24,15.26
64.063,15.06,-2.04,-0.24,15.20
64.083,15.06,-2.04,-0.24,15.20
64.109,15.00,-2.04,-0.24,15.14
64.129,15.00,-2.04,-0.24,15.14
64.151,15.00,-1.98,-0.24,15.13
64.174,15.00,-1.98,-0.24,15.13
64.193,15.00,-1.92,-0.24,15.12
64.213,15.00,-1.86,-0.24,15.12
64.247,14.94,-1.80,-0.24,15.05
64.254,14.94,-1.80,-0.24,15.05
64.275,14.94,-1.74,-0.24,15.04
64.294,14.88,-1.74,-0.24,14.98
64.312,14.88,-1.68,-0.24,14.98
64.333,14.82,-1.68,-0.24,14.92
64.353,14.82,-1.68,-0.24,14.92
64.374,14.82,-1.68,-0.24,14.92
64.393,14.82,-1.68,-0.24,14.92
64.416,14.82,-1.68,-0.24,14.92
64.441,14.82,-1.68,-0.24,14.92
64.461,14.82,-1.68,-0.30,14.92
64.488,14.82,-1.68,-0.30,14.92
64.507,14.82,-1.74,-0.36,14.93
64.524,14.82,-1.80,-0.42,14.93
64.548,14.82,-1.80,-0.42,14.93
64.570,14.82,-1.86,-0.48,14.94
64.591,14.82,-1.92,-0.54,14.95
64.607,14.82,-1.98,-0.54,14.96
64.627,14.82,-1.98,-0.54,14.96
64.651,14.82,-2.04,-0.48,14.97
64.669,14.82,-2.04,-0.48,14.97
64.692,14.82,-2.04,-0.48,14.97
64.709,14.82,-2.10,-0.48,14.98
64.730,14.82,-2.10,-0.42,14.97
64.750,14.82,-2.16,-0.42,14.98
64.770,14.82,-2.16,-0.42,14.98
64.791,14.82,-2.16,-0.42,14.98
64.809,14.82,-2.22,-0.42,14.99
64.829,14.82,-2.22,-0.42,14.99
64.850,14.82,-2.22,-0.42,14.99
64.870,14.82,-2.22,-0.42,14.99
64.891,14.82,-2.16,-0.42,14.98
64.909,14.82,-2.16,-0.42,14.98
64.929,14.82,-2.16,-0.48,14.98
64.951,14.82,-2.10,-0.60,14.98
64.971,14.82,-2.04,-0.66,14.97
64.991,14.82,-2.04,-0.78,14.98
65.011,14.82,-1.98,-0.84,14.98
65.042,14.82,-1.98,-0.90,14.98
65.051,14.82,-1.98,-0.96,14.98
65.072,14.82,-1.92,-1.02,14.98
65.092,14.82,-1.92,-0.96,14.97
65.111,14.82,-1.86,-0.90,14.96
65.131,14.82,-1.86,-0.84,14.96
65.166,14.82,-1.86,-0.78,14.96
65.172,14.82,-1.80,-0.72,14.95
65.192,14.82,-1.74,-0.72,14.94
65.213,14.82,-1.68,-0.66,14.93
65.233,14.82,-1.62,-0.66,14.92
65.271,14.82,-1.50,-0.66,14.91
65.273,14.82,-1.44,-0.72,14.91
65.294,14.82,-1.38,-0.72,14.90
65.314,14.82,-1.38,-0.72,14.90
65.334,14.82,-1.32,-0.72,14.90
65.362,14.82,-1.32,-0.72,14.90
65.382,14.82,-1.32,-0.72,14.90
65.407,14.82,-1.32,-0.72,14.90
65.421,14.82,-1.32,-0.72,14.90
65.441,14.82,-1.32,-0.72,14.90
65.470,14.82,-1.32,-0.72,14.90
65.485,14.82,-1.32,-0.72,14.90
65.505,14.82,-1.32,-0.72,14.90
65.523,14.82,-1.32,-0.72,14.90
65.542,14.82,-1.32,-0.72,14.90
65.562,14.82,-1.32,-0.72,14.90
65.581,14.82,-1.32,-0.66,14.89
65.601,14.82,-1.32,-0.60,14.89
65.623,14.82,-1.32,-0.60,14.89
65.642,14.82,-1.32,-0.60,14.89
65.664,14.82,-1.32,-0.54,14.89
65.684,14.82,-1.32,-0.54,14.89
65.706,14.88,-1.32,-0.48,14.95
65.722,14.88,-1.32,-0.48,14.95
65.742,14.94,-1.32,-0.48,15.01
65.761,14.94,-1.32,-0.54,15.01
65.781,14.94,-1.32,-0.54,15.01
65.801,15.00,-1.32,-0.54,15.07
65.822,15.00,-1.32,-0.48,15.07
65.842,15.00,-1.32,-0.48,15.07
65.865,15.00,-1.32,-0.48,15.07
65.891,15.00,-1.32,-0.48,15.07
65.908,15.00,-1.32,-0.42,15.06
65.928,15.00,-1.32,-0.42,15.06
65.958,15.00,-1.32,-0.42,15.06
65.970,15.00,-1.32,-0.42,15.06
65.989,15.00,-1.32,-0.48,15.07
66.009,15.00,-1.32,-0.48,15.07
66.030,15.00,-1.32,-0.48,15.07
66.061,15.00,-1.32,-0.48,15.07
66.071,14.94,-1.32,-0.54,15.01
66.091,14.94,-1.32,-0.48,15.01
66.111,14.88,-1.32,-0.42,14.94
66.131,14.82,-1.32,-0.36,14.88
66.160,14.76,-1.32,-0.30,14.82
66.172,14.70,-1.32,-0.24,14.76
66.198,14.64,-1.32,-0.18,14.70
66.212,14.64,-1.32,-0.12,14.70
66.233,14.64,-1.32,-0.06,14.70
66.254,14.64,-1.32,-0.12,14.70
66.281,14.70,-1.38,-0.12,14.77
66.294,14.76,-1.38,-0.12,14.82
66.317,14.76,-1.38,-0.18,14.83
66.341,14.82,-1.38,-0.24,14.89
66.361,14.82,-1.44,-0.24,14.89
66.383,14.82,-1.56,-0.30,14.90
66.403,14.82,-1.68,-0.30,14.92
66.427,14.82,-1.80,-0.30,14.93
66.447,14.82,-1.86,-0.30,14.94
66.466,14.82,-1.98,-0.30,14.95
66.486,14.82,-2.04,-0.24,14.96
66.508,14.82,-2.16,-0.24,14.98
66.527,14.82,-2.22,-0.24,14.99
66.548,14.82,-2.10,-0.18,14.97
66.567,14.82,-1.98,-0.12,14.95
66.588,14.82,-1.80,-0.12,14.93
66.616,14.82,-1.62,-0.12,14.91
66.628,14.82,-1.50,-0.12,14.90
66.649,14.82,-1.32,-0.18,14.88
66.673,14.88,-1.20,-0.18,14.93
66.698,14.88,-1.08,-0.24,14.92
66.710,14.94,-1.02,-0.30,14.98
66.732,14.94,-0.96,-0.36,14.98
66.751,14.94,-1.14,-0.42,14.99
66.773,15.00,-1.26,-0.36,15.06
66.799,15.00,-1.32,-0.36,15.06
66.810,15.00,-1.38,-0.36,15.07
66.831,15.00,-1.44,-0.36,15.07
66.852,15.00,-1.50,-0.42,15.08
66.882,15.00,-1.56,-0.42,15.09
66.892,15.00,-1.62,-0.48,15.09
66.914,15.00,-1.50,-0.48,15.08
66.935,15.00,-1.44,-0.54,15.08
66.953,15.00,-1.38,-0.60,15.08
66.981,15.00,-1.38,-0.60,15.08
66.993,15.00,-1.38,-0.60,15.08
67.015,15.00,-1.38,-0.60,15.08
67.040,15.00,-1.38,-0.54,15.07
67.061,15.00,-1.38,-0.54,15.07
67.083,15.00,-1.44,-0.54,15.08
67.103,15.00,-1.50,-0.54,15.08
67.123,15.00,-1.50,-0.54,15.08
67.142,15.00,-1.50,-0.54,15.08
67.162,15.00,-1.56,-0.54,15.09
67.184,15.00,-1.56,-0.54,15.09
67.205,15.00,-1.62,-0.54,15.10
67.224,15.00,-1.62,-0.54,15.10
67.247,15.00,-1.62,-0.54,15.10
67.276,15.00,-1.68,-0.54,15.10
67.291,15.00,-1.68,-0.54,15.10
67.321,15.00,-1.68,-0.60,15.11
67.335,15.00,-1.62,-0.60,15.10
67.354,15.00,-1.50,-0.60,15.09
67.372,15.00,-1.44,-0.66,15.08
67.399,15.00,-1.38,-0.66,15.08
67.413,15.00,-1.26,-0.72,15.07
67.434,15.00,-1.20,-0.72,15.07
67.454,15.00,-1.08,-0.72,15.06
67.477,15.00,-1.02,-0.72,15.05
67.498,15.00,-1.02,-0.72,15.05
67.519,15.00,-1.02,-0.72,15.05
67.536,15.00,-1.02,-0.72,15.05
67.556,15.00,-1.02,-0.72,15.05
67.576,15.00,-1.02,-0.72,15.05
67.598,15.00,-1.02,-0.72,15.05
67.617,14.94,-1.02,-0.72,14.99
67.641,14.94,-1.02,-0.72,14.99
67.659,14.94,-1.02,-0.72,14.99
67.682,14.88,-1.02,-0.72,14.93
67.702,14.88,-0.96,-0.72,14.93
67.721,14.82,-0.96,-0.72,14.87
67.740,14.82,-0.96,-0.72,14.87
67.760,14.82,-0.90,-0.72,14.86
67.782,14.82,-0.90,-0.72,14.86
67.801,14.82,-0.84,-0.72,14.86
67.819,14.82,-0.84,-0.72,14.86
67.839,14.82,-0.84,-0.72,14.86
67.859,14.82,-0.84,-0.72,14.86
67.881,14.82,-0.84,-0.72,14.86
67.903,14.82,-0.84,-0.72,14.86
67.923,14.88,-0.84,-0.72,14.92
67.942,14.94,-0.84,-0.72,14.98
67.963,14.94,-0.90,-0.72,14.98
67.988,15.00,-0.90,-0.72,15.04
68.003,15.06,-0.96,-0.72,15.11
68.023,15.12,-0.96,-0.72,15.17
68.044,15.12,-0.96,-0.72,15.17
68.081,15.18,-1.02,-0.72,15.23
68.089,15.18,-1.02,-0.72,15.23
68.107,15.18,-1.02,-0.72,15.23
68.128,15.18,-1.02,-0.72,15.23
68.146,15.18,-1.02,-0.72,15.23
68.181,15.18,-1.02,-0.72,15.23
68.186,15.18,-1.02,-0.72,15.23
68.207,15.18,-1.02,-0.72,15.23
68.227,15.18,-1.02,-0.72,15.23
68.248,15.18,-1.02,-0.72,15.23
68.271,15.18,-1.02,-0.72,15.23
68.288,15.18,-1.08,-0.72,15.24
68.318,15.18,-1.14,-0.72,15.24
68.328,15.12,-1.20,-0.72,15.18
68.349,15.12,-1.26,-0.72,15.19
68.371,15.06,-1.32,-0.72,15.13
68.397,15.00,-1.38,-0.72,15.08
68.411,15.00,-1.44,-0.72,15.09
68.432,14.94,-1.50,-0.72,15.03
68.451,14.94,-1.50,-0.72,15.03
68.472,14.88,-1.50,-0.72,14.97
68.498,14.88,-1.50,-0.72,14.97
68.513,14.82,-1.50,-0.72,14.91
68.534,14.82,-1.50,-0.72,14.91
68.556,14.82,-1.50,-0.72,14.91
68.574,14.82,-1.50,-0.72,14.91
68.598,14.82,-1.62,-0.72,14.93
68.618,14.82,-1.62,-0.72,14.93
68.637,14.82,-1.62,-0.66,14.92
68.658,14.82,-1.68,-0.66,14.93
68.677,14.82,-1.68,-0.60,14.93
68.703,14.88,-1.68,-0.60,14.99
68.718,14.88,-1.74,-0.60,14.99
68.738,14.94,-1.74,-0.54,15.05
68.758,14.94,-1.68,-0.54,15.04
68.778,14.94,-1.68,-0.54,15.04
68.801,15.00,-1.68,-0.54,15.10
68.821,15.00,-1.68,-0.54,15.10
68.842,15.00,-1.68,-0.54,15.10
68.862,15.00,-1.68,-0.54,15.10
68.881,15.00,-1.68,-0.54,15.10
68.901,15.00,-1.68,-0.54,15.10
68.922,15.00,-1.74,-0.54,15.11
68.942,15.00,-1.80,-0.54,15.12
68.962,15.00,-1.80,-0.54,15.12
68.989,15.00,-1.86,-0.54,15.12
69.005,15.00,-1.92,-0.54,15.13
69.022,15.00,-1.98,-0.54,15.14
69.044,15.00,-1.98,-0.54,15.14
69.065,15.00,-2.04,-0.54,15.15
69.084,15.00,-2.04,-0.54,15.15
69.115,15.00,-2.04,-0.54,15.15
69.125,15.00,-2.04,-0.54,15.15
69.147,15.00,-2.04,-0.54,15.15
69.168,15.00,-2.04,-0.54,15.15
69.191,15.00,-2.04,-0.54,15.15
69.209,15.00,-1.98,-0.60,15.14
69.232,15.00,-1.98,-0.60,15.14
69.254,15.00,-1.98,-0.60,15.14
69.271,15.00,-1.86,-0.66,15.13
69.298,15.00,-1.80,-0.66,15.12
69.309,15.00,-1.74,-0.72,15.12
69.330,15.00,-1.68,-0.72,15.11
69.356,15.00,-1.68,-0.72,15.11
69.374,15.00,-1.62,-0.72,15.10
69.392,15.00,-1.56,-0.72,15.10
69.415,15.00,-1.50,-0.72,15.09
69.435,15.00,-1.50,-0.72,15.09
69.457,15.00,-1.50,-0.72,15.09
69.474,15.00,-1.50,-0.72,15.09
69.494,15.00,-1.50,-0.72,15.09
69.516,15.00,-1.50,-0.72,15.09
69.535,15.00,-1.50,-0.78,15.09
69.555,15.00,-1.50,-0.78,15.09
69.575,15.00,-1.50,-0.78,15.09
69.596,15.12,-1.50,-0.84,15.22
69.622,15.18,-1.50,-0.84,15.28
69.642,15.24,-1.50,-0.90,15.34
69.663,15.30,-1.50,-0.90,15.40
69.701,15.36,-1.50,-0.84,15.46
69.702,15.42,-1.50,-0.84,15.52
69.722,15.48,-1.50,-0.78,15.57
69.742,15.54,-1.50,-0.78,15.63
69.762,15.54,-1.50,-0.78,15.63
69.792,15.60,-1.50,-0.72,15.69
69.804,15.60,-1.50,-0.72,15.69
69.824,15.60,-1.50,-0.72,15.69
69.844,15.60,-1.50,-0.72,15.69
69.865,15.66,-1.50,-0.72,15.75
69.891,15.66,-1.50,-0.72,15.75
69.906,15.66,-1.44,-0.72,15.74
69.931,15.66,-1.44,-0.72,15.74
69.946,15.60,-1.44,-0.72,15.68
69.966,15.60,-1.38,-0.72,15.68
69.987,15.48,-1.38,-0.72,15.56
70.015,15.36,-1.32,-0.72,15.43
70.030,15.18,-1.32,-0.78,15.26
70.051,15.06,-1.32,-0.78,15.14
70.070,14.94,-1.32,-0.78,15.02
70.091,14.82,-1.32,-0.84,14.90
70.115,14.70,-1.38,-0.84,14.79
70.134,14.58,-1.38,-0.90,14.67
70.152,14.58,-1.44,-0.90,14.68
70.172,14.64,-1.44,-0.90,14.74
70.192,14.70,-1.50,-0.90,14.80
70.215,14.70,-1.50,-0.90,14.80
70.235,14.70,-1.62,-0.90,14.82
70.255,14.70,-1.68,-0.90,14.82
70.276,14.70,-1.74,-0.90,14.83
70.297,14.70,-1.86,-0.84,14.84
70.321,14.70,-1.92,-0.84,14.85
70.337,14.70,-2.04,-0.78,14.86
70.357,14.70,-2.10,-0.78,14.87
70.377,14.76,-2.22,-0.78,14.95
70.409,14.82,-2.28,-0.72,15.01
70.422,14.88,-2.34,-0.72,15.08
70.438,14.94,-2.34,-0.72,15.14
70.458,15.00,-2.34,-0.66,15.20
70.479,15.06,-2.34,-0.66,15.25
70.509,15.12,-2.34,-0.60,15.31
70.523,15.18,-2.34,-0.60,15.37
70.539,15.18,-2.34,-0.54,15.37
70.560,15.18,-2.34,-0.48,15.37
70.580,15.18,-2.34,-0.48,15.37
70.610,15.18,-2.34,-0.42,15.37
70.622,15.18,-2.28,-0.42,15.36
70.648,15.18,-2.22,-0.42,15.35
70.662,15.18,-2.16,-0.42,15.34
70.683,15.18,-2.10,-0.42,15.33
70.704,15.18,-2.04,-0.42,15.32
70.732,15.18,-1.92,-0.42,15.31
70.744,15.18,-1.86,-0.42,15.30
70.766,15.18,-1.74,-0.42,15.29
70.788,15.18,-1.68,-0.42,15.28
70.821,15.18,-1.68,-0.42,15.28
70.828,15.18,-1.68,-0.42,15.28
70.849,15.18,-1.62,-0.42,15.27
70.871,15.18,-1.62,-0.42,15.27
70.890,15.18,-1.62,-0.42,15.27
70.911,15.18,-1.68,-0.42,15.28
70.947,15.18,-1.68,-0.42,15.28
70.951,15.18,-1.68,-0.42,15.28
70.973,15.18,-1.68,-0.42,15.28
70.992,15.18,-1.68,-0.42,15.28
71.015,15.18,-1.68,-0.42,15.28
71.032,15.18,-1.68,-0.42,15.28
71.052,15.18,-1.68,-0.42,15.28
71.072,15.18,-1.68,-0.42,15.28
71.092,15.18,-1.68,-0.42,15.28
71.113,15.18,-1.68,-0.42,15.28
71.134,15.18,-1.68,-0.42,15.28
71.151,15.18,-1.68,-0.42,15.28
71.171,15.18,-1.68,-0.42,15.28
71.191,15.18,-1.68,-0.42,15.28
71.221,15.18,-1.68,-0.42,15.28
71.234,15.18,-1.68,-0.36,15.28
71.255,15.18,-1.68,-0.36,15.28
71.271,15.18,-1.68,-0.30,15.28
71.294,15.18,-1.68,-0.30,15.28
71.325,15.18,-1.68,-0.30,15.28
71.335,15.18,-1.68,-0.24,15.27
71.352,15.18,-1.68,-0.24,15.27
71.375,15.18,-1.68,-0.24,15.27
71.393,15.18,-1.68,-0.24,15.27
71.412,15.18,-1.68,-0.24,15.27
71.434,15.18,-1.74,-0.24,15.28
71.454,15.18,-1.74,-0.24,15.28
71.475,15.18,-1.74,-0.24,15.28
71.495,15.18,-1.74,-0.24,15.28
71.522,15.18,-1.74,-0.24,15.28
71.537,15.18,-1.74,-0.30,15.28
71.559,15.18,-1.68,-0.36,15.28
71.576,15.18,-1.68,-0.36,15.28
71.596,15.18,-1.62,-0.42,15.27
71.618,15.18,-1.62,-0.42,15.27
71.639,15.18,-1.62,-0.48,15.27
71.658,15.18,-1.56,-0.48,15.27
71.678,15.18,-1.56,-0.54,15.27
71.715,15.18,-1.50,-0.54,15.26
71.719,15.18,-1.50,-0.54,15.26
71.739,15.18,-1.50,-0.54,15.26
71.761,15.18,-1.50,-0.54,15.26
71.779,15.18,-1.50,-0.54,15.26
71.809,15.18,-1.50,-0.54,15.26
71.822,15.18,-1.38,-0.54,15.25
71.848,15.18,-1.32,-0.54,15.25
71.862,15.18,-1.26,-0.54,15.24
71.883,15.18,-1.14,-0.54,15.23
71.909,15.18,-1.08,-0.54,15.23
71.928,15.18,-0.96,-0.54,15.22
71.948,15.12,-0.90,-0.54,15.16
71.962,15.12,-0.90,-0.54,15.16
